flow_duration,tot_fwd_pkts,tot_bwd_pkts,fwd_pkt_len_mean,bwd_pkt_len_mean,flow_byts_s,flow_pkts_s,fwd_iat_mean,bwd_iat_mean,pkt_len_std,label
119.953978,1054.0,790.0,59.69639468690705,14.013924050632909,616.8282305735621,15.372562300518286,0.11391599145299153,0.150737826362484,60.21132994497954,dos
0.01611,4.0,5.0,13.0,27.8,11855.990068280573,558.659217877095,0.0017183333333333332,0.003982,44.94057805097255,dos
0.073286,4.0,6.0,13.0,30.0,3165.6796659662145,136.45170973992305,0.02073033333333333,0.014601600000000001,54.78221343730928,dos
90.235721,13.0,18.0,227.38461538461536,426.8888888888889,117.91339263527357,0.3435446589937482,7.516731333333334,5.307983588235294,546.9904168530123,dos
90.325148,20.0,45.0,558.1000000000001,236.8444444444445,241.57170492541013,0.7196224023900852,4.752002315789473,2.052844272727273,462.4183213960104,dos
90.237439,16.0,25.0,446.9375,431.12000000000006,198.686933036741,0.4543568662226773,6.013428333333333,3.759893291666667,585.6713138963032,dos
90.184837,12.0,13.0,352.08333333333326,62.846153846153854,55.9074027045145,0.2772084624380925,8.19436127272727,7.515403083333334,399.0227986546056,dos
94.737623,2.0,1.0,308.0,308.0,9.753252939436743,0.0316664056475218,90.019491,0.0,0.0,dos
90.383084,14.0,20.0,226.92857142857144,362.3,115.32025174091206,0.3761765863178556,6.949892,4.757004421052631,498.2172807355536,dos
103.028188,32.0,78.0,188.03125000000003,984.2564102564104,803.5567897204986,1.0676689761834888,3.3220404516129043,1.3380284155844158,656.1798561397658,dos
108.164707,4.0,4.0,56.74999999999999,65.75,4.530128297763521,0.0739612783308329,36.04621,0.017697,108.40907608580464,dos
108.27628,5.0,5.0,106.4,111.2,10.048368857888358,0.092356331414415,27.06087725,0.022793,137.6622348688663,dos
60.087524,5.0,5.0,106.4,111.2,18.10692016532417,0.1664238985783471,15.0172385,0.0179535,137.6622348688663,dos
90.450064,10.0,13.0,363.3,116.46153846153844,56.90432678964163,0.2542839549566267,10.048725777777777,7.537505333333334,368.8642944954461,dos
99.413926,6.0,14.0,24.5,490.2857142857143,70.52331883563275,0.2011790581532812,18.151784600000003,7.647225076923077,535.9733113469275,dos
110.431187,5.0,4.0,23.2,49.75,2.852455076843465,0.0814987164812418,27.56484425,36.795294666666656,26.18332802885582,dos
117.547179,76.0,42.0,93.93421052631578,415.50000000000006,209.19260001977588,1.0038522489765578,1.5643807200000008,2.8658744634146336,256.5420141293251,dos
110.275045,13.0,15.0,0.846153846153846,0.0666666666666666,0.1088188175302943,0.2539105742373535,8.352523666666666,7.876788928571429,0.5061201788784757,dos
90.468548,3.0,7.0,0.6666666666666666,225.8571428571429,17.497793818908203,0.1105356526778787,45.084232,15.078091333333333,534.7021260817687,dos
0.026135,4.0,5.0,10.0,54.4,11938.01415726038,344.36579299789554,0.006641666666666667,0.00647725,85.43847689029418,dos
0.026136,4.0,5.0,10.0,44.2,9986.225895316804,344.3526170798898,0.006698,0.006440000000000001,69.50371692698647,dos
15.029454,5.0,1.0,137.0,137.0,54.69260559964454,0.3992160992674784,3.00680425,0.0,0.0,dos
0.127268,0.0,2.0,0.0,0.5,7.857434704717604,15.714869409435208,0.0,0.127268,0.5773502691896257,dos
118.987082,24.0,1.0,0.0,0.0,0.0,0.210106841682192,5.044352086956522,0.0,0.0,dos
90.458604,2.0,4.0,1.0,0.25,0.0331643411167388,0.0663286822334777,45.147654,30.152868,0.5345224838248487,dos
0.00929,4.0,5.0,9.0,10.4,9472.55113024758,968.783638320775,0.0015583333333333332,0.00228775,18.528056802829838,dos
0.009297,4.0,6.0,9.0,19.166666666666668,16241.798429600947,1075.6157900397975,0.001606,0.0018156,35.08871872579821,dos
107.169396,31.0,1.0,0.0,0.0,0.0,0.2985927064476504,3.493865333333334,0.0,0.0,dos
109.179504,998.0,766.0,63.457915831663335,13.771540469973884,676.683784897942,16.1568786756899,0.10926582046138418,0.1427183058823529,62.7887211559292,dos
119.933615,1025.0,767.0,61.18829268292683,13.782268578878751,611.0797210606885,14.941599150496714,0.1171047578125,0.15603460704960834,61.46027212737604,dos
119.735086,1030.0,772.0,61.50776699029127,13.791450777202062,618.031042296157,15.049891056995609,0.11632659961127302,0.15450674837872905,61.69538386040127,dos
0.141335,4.0,5.0,10.75,11.8,721.6896027169491,63.678494357377865,0.045761,0.0352965,21.410277905716217,dos
0.141835,4.0,5.0,10.75,24.4,1163.3235802164488,63.45401346635175,0.046018333333333335,0.03535875,39.22371731491037,dos
